created_at,favorite_count,id_str,in_reply_to_user_id_str,retweet_count,source,text,,,,
Sat Sep 22 19:39:15 +0000 2018,63849,1.04359E+18,NULL,14351,Twitter for iPhone,https://t.co/qZSEifBNaP,,,,
Sat Sep 22 14:56:35 +0000 2018,67286,1.04351E+18,NULL,15702,Twitter for iPhone,https://t.co/MgkotGmkJ0,,,,
Sat Sep 22 14:01:05 +0000 2018,102801,1.0435E+18,NULL,21836,Twitter for iPhone,New Economic Records being set on a daily basis - and it is not by accident!,,,,
Sat Sep 22 03:20:49 +0000 2018,100914,1.04334E+18,NULL,24515,Twitter for iPhone,GOD BLESS THE U.S.A.! https://t.co/n9OkDlqz11,,,,
Sat Sep 22 03:13:26 +0000 2018,0,1.04334E+18,NULL,16514,Twitter for iPhone,"RT @RSBNetwork: President @realDonaldTrump absolutely packs the house at JQH Arena in Springfield\, MO. #TrumpRally #RedWave https://t.co/1c…",,,,
Sat Sep 22 03:11:53 +0000 2018,0,1.04334E+18,NULL,9634,Twitter for iPhone,RT @dcexaminer: \We are standing up for your values\,"\"" Trump said closing his rally in Springfield\"," Missouri. \""We are standing up for our na…""",,
Sat Sep 22 03:09:52 +0000 2018,0,1.04334E+18,NULL,12785,Twitter for iPhone,"RT @juliehdavis: For 2nd night in row at Trump rally (tonite in Springfield\, last nite in Las Vegas)\, crowd spontaneously breaks into cheer…",,,,
Sat Sep 22 03:09:25 +0000 2018,0,1.04334E+18,NULL,9154,Twitter for iPhone,RT @FoxBusiness: .@POTUS: \The stock market is up 55%... Your 401(k)s are up 50\, 60\," 70% in some cases.\"" https://t.co/g38SD65pMW""",,
Sat Sep 22 01:31:42 +0000 2018,56090,1.04331E+18,NULL,12672,Twitter for iPhone,"Thank you Missouri - Together\, we are MAKING AMERICA GREAT AGAIN! https://t.co/onl1HmM2Gz",,,,
Sat Sep 22 01:05:00 +0000 2018,59518,1.04331E+18,NULL,14393,Twitter for iPhone,Thank you Missouri - I love you!\nhttps://t.co/rx3mtd7yOy,,,,
Fri Sep 21 21:44:11 +0000 2018,34706,1.04325E+18,NULL,7746,Twitter for iPhone,Remarks by President Trump at the Signing of H.R. 5895: https://t.co/tfKJJGMevo https://t.co/7hcD22Txvy,,,,
Fri Sep 21 20:51:44 +0000 2018,52660,1.04324E+18,NULL,12036,Twitter for iPhone,https://t.co/hIw1AQdRpY,,,,
Fri Sep 21 20:26:58 +0000 2018,0,1.04324E+18,NULL,9021,Twitter for iPhone,RT @W7VOA: View of the line outside Las Vegas Convention Center of those waiting to get into the @realDonaldTrump #MAGA rally. (Photos sent…,,,,
Fri Sep 21 20:25:20 +0000 2018,0,1.04323E+18,NULL,7501,Twitter for iPhone,RT @RamonaGiwargis: The crowd roars as @realDonaldTrump takes the stage. Says he’s thrilled to be back in Ne-vah-da. “You have to say that…,,,,
Fri Sep 21 20:24:20 +0000 2018,0,1.04323E+18,NULL,14558,Twitter for iPhone,"RT @MikeTokes: What an amazing Trump rally in Las Vegas\, Nevada. There must have been over 10\,000 people here and trust me when I say it\, w…",,,,
Fri Sep 21 20:24:14 +0000 2018,0,1.04323E+18,NULL,8222,Twitter for iPhone,RT @MikeTokes: We are outside the Trump rally in Las Vegas. There are THOUSANDS of conservatives here and the line extends all the way arou…,,,,
Fri Sep 21 20:23:11 +0000 2018,0,1.04323E+18,NULL,6399,Twitter for iPhone,RT @NVGOP: Energy and excitement for President @realDonaldTrump and his #AmericaFirst agenda is through the roof! #MAGA https://t.co/KNywCE…,,,,
Fri Sep 21 20:22:11 +0000 2018,0,1.04323E+18,NULL,7853,Twitter for iPhone,"RT @GOP: “We’re fighting every day for our factories\, our ranchers\, our great miners\, our farmers\, and we are now the largest producer of e…",,,,
Fri Sep 21 20:21:27 +0000 2018,0,1.04323E+18,NULL,13471,Twitter for iPhone,RT @LindseyGrahamSC: Great job tonight by President @realDonaldTrump in Las Vegas laying out how strong America has become economically and…,,,,
Fri Sep 21 20:11:48 +0000 2018,45782,1.04323E+18,NULL,11049,Twitter for iPhone,Promises Kept for our GREAT Veterans! https://t.co/C0h8cW4FuH,,,,
Fri Sep 21 17:22:35 +0000 2018,43762,1.04319E+18,NULL,10889,Twitter for iPhone,"Throughout American history\, the men and women of our Armed Forces have selflessly served our Country\, making tremendous sacrifices to defend our liberty. On National POW/MIA Recognition Day\, we honor all American Prisoners of War: https://t.co/ZGiqdYbats https://t.co/OEetrLzgcJ",,,,
Fri Sep 21 15:29:34 +0000 2018,92136,1.04316E+18,NULL,26673,Twitter for iPhone,"Senator Feinstein and the Democrats held the letter for months\, only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct &amp; Resist &amp; Delay. Let her testify\, or not\, and TAKE THE VOTE!",,,,
Fri Sep 21 15:25:58 +0000 2018,1294,1.04316E+18,25073877,453,Twitter for iPhone,"Senator Feinstein and the Democrats  held the letter for months\, only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct &amp; Resist &amp; Delay. Let her testify\, or not\, and TAKE THE VOTE!",,,,
Fri Sep 21 14:41:18 +0000 2018,67483,1.04315E+18,NULL,16672,Twitter for iPhone,....has been asked to review these documents on an expedited basis. I believe he will move quickly on this (and hopefully other things which he is looking at). In the end I can always declassify if it proves necessary. Speed is very important to me - and everyone!,,,,
Fri Sep 21 14:35:11 +0000 2018,56908,1.04315E+18,NULL,15322,Twitter for iPhone,"I met with the DOJ concerning the declassification of various UNREDACTED documents. They agreed to release them but stated that so doing may have a perceived negative impact on the Russia probe. Also\, key Allies’ called to ask not to release. Therefore\, the Inspector General.....",,,,
Fri Sep 21 13:34:19 +0000 2018,0,1.04313E+18,NULL,16108,Twitter for iPhone,RT @trueamerica1st: @realDonaldTrump https://t.co/w7EBsA5aTT,,,,
Fri Sep 21 13:33:16 +0000 2018,0,1.04313E+18,NULL,8650,Twitter for iPhone,RT @trueamerica1st: https://t.co/02E9bG17Mf,,,,
Fri Sep 21 13:29:47 +0000 2018,80907,1.04313E+18,NULL,16855,Twitter for iPhone,The radical left lawyers want the FBI to get involved NOW. Why didn’t someone call the FBI 36 years ago?,,,,
Fri Sep 21 13:23:32 +0000 2018,68800,1.04313E+18,NULL,15323,Twitter for iPhone,I will Chair the United Nations Security Council meeting on Iran next week!,,,,
Fri Sep 21 13:14:33 +0000 2018,110748,1.04313E+18,NULL,26233,Twitter for iPhone,"I have no doubt that\, if the attack on Dr. Ford was as bad as she says\, charges would have been immediately filed with local Law Enforcement Authorities by either her or her loving parents. I ask that she bring those filings forward so that we can learn  date\, time\, and place!",,,,
Fri Sep 21 12:56:46 +0000 2018,113450,1.04312E+18,NULL,29293,Twitter for iPhone,"Judge Brett Kavanaugh is a fine man\, with an impeccable reputation\, who is under assault by radical left wing politicians who don’t want to know the answers\, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",,,,
Fri Sep 21 04:05:52 +0000 2018,79047,1.04299E+18,NULL,19135,Twitter for iPhone,AMERICA IS WINNING AGAIN! https://t.co/6HcBjLAAQB,,,,
Fri Sep 21 03:33:30 +0000 2018,48792,1.04298E+18,NULL,10741,Twitter for iPhone,"Thank you Las Vegas\, Nevada - I love you! #MAGA🇺🇸 https://t.co/GBZO84PyQ1",,,,
Fri Sep 21 03:29:03 +0000 2018,53188,1.04298E+18,NULL,13707,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!\nhttps://t.co/OYJUkiEUid,,,,
Fri Sep 21 01:27:45 +0000 2018,52840,1.04295E+18,NULL,10566,Twitter for iPhone,"Landing in Las Vegas now for a Make America Great Again Rally supporting @DeanHeller and @DannyTarkanian. Also doing interview there with @seanhannity live on @FoxNews. Big crowd\, long lines. Will be great! #MAGA",,,,
Thu Sep 20 23:57:13 +0000 2018,42438,1.04293E+18,NULL,12482,Twitter for iPhone,https://t.co/LdXQb42Imc,,,,
Thu Sep 20 21:54:39 +0000 2018,55746,1.04289E+18,NULL,12209,Twitter for iPhone,"On my way to Las Vegas\, Nevada. Look forward to seeing everyone tonight! #MAGA https://t.co/wTeerIUJvd",,,,
Thu Sep 20 18:34:14 +0000 2018,53084,1.04284E+18,NULL,13158,Twitter for iPhone,https://t.co/RzqoiQ4SmD,,,,
Thu Sep 20 18:10:06 +0000 2018,50928,1.04284E+18,25073877,11191,Twitter for iPhone,"...North Korea to be identified as a result of my Summit with Chairman Kim. These HEROES are home\, they may Rest In Peace\, and hopefully their families can have closure.",,,,
Thu Sep 20 18:10:05 +0000 2018,54911,1.04284E+18,NULL,12774,Twitter for iPhone,"Army Master Sgt. Charles H. McDaniel\, 32\, of Vernon\, Indiana\, and Army Pfc. William H. Jones\, 19\, of Nash County\, North Carolina\, are the first American remains from...",,,,
Thu Sep 20 17:39:08 +0000 2018,69312,1.04283E+18,NULL,15475,Twitter for iPhone,Congratulations to my good friend Prime Minister @AbeShinzo on his HUGE election victory in Japan. I’m looking forward to many more years of working together. See you in New York next week!🇺🇸🇯🇵,,,,
Thu Sep 20 17:30:10 +0000 2018,42864,1.04283E+18,NULL,11353,Twitter for iPhone,".@JayWebberNJ is running for Congress in the 11th District of New Jersey. He is outstanding in every way. Strong on Borders\, loves our Military and our Vets. Big Crime fighter. Jay has my Full and Total Endorsement!",,,,
Thu Sep 20 13:34:15 +0000 2018,89709,1.04277E+18,NULL,20109,Twitter for iPhone,S&amp;P 500 HITS ALL-TIME HIGH  Congratulations USA!,,,,
Thu Sep 20 11:43:01 +0000 2018,114699,1.04274E+18,NULL,30030,Twitter for iPhone,"I want to know\, where is the money for Border Security and the WALL in this ridiculous Spending Bill\, and where will it come from after the Midterms? Dems are obstructing Law Enforcement and Border Security. REPUBLICANS MUST FINALLY GET TOUGH!",,,,
Thu Sep 20 11:37:55 +0000 2018,53916,1.04274E+18,NULL,13003,Twitter for iPhone,....The thing that’s lacking is we can’t properly secure the Border because of the Democrats historic level of Obstruction.” Senator David Perdue of Georgia.,,,,
Thu Sep 20 11:32:58 +0000 2018,60642,1.04274E+18,NULL,15347,Twitter for iPhone,"“We can’t secure the Border because of the Democrats historic level of Obstruction. The Presidents fed up with this. His agenda is working. The economy is growing at twice the rate it did under Obama. We’ve nominated and confirmed 68 Federal Judges\, 26 Court of Appeals Judges....",,,,
Thu Sep 20 11:13:44 +0000 2018,81211,1.04273E+18,NULL,19731,Twitter for iPhone,"We protect the countries of the Middle East\, they would not be safe for very long without us\, and yet they continue to push for higher and higher oil prices! We will remember. The OPEC monopoly must get prices down now!",,,,
Thu Sep 20 11:05:16 +0000 2018,70699,1.04273E+18,NULL,17464,Twitter for iPhone,"Financial and jobs numbers are fantastic. There are plenty of new\, high paying jobs available in our great and very vibrant economy. If you are not happy where you are\, start looking - but also remember\, our economy is only getting better. Vote in Midterms!",,,,
Thu Sep 20 00:50:29 +0000 2018,72638,1.04258E+18,NULL,18099,Twitter for iPhone,https://t.co/zMg2iZgriM,,,,
Wed Sep 19 23:57:36 +0000 2018,81041,1.04256E+18,NULL,19179,Twitter for iPhone,Great new book by Jason Chaffetz appropriately called “The Deep State.” Very interesting indeed!,,,,
Wed Sep 19 23:37:25 +0000 2018,82617,1.04256E+18,NULL,15963,Twitter for iPhone,Just returned to the White House from the Great States of North Carolina and South Carolina where incredible work is being done on the ongoing fight against hurricane Florence. Tremendous talent and spirit!,,,,
Wed Sep 19 17:49:19 +0000 2018,48799,1.04247E+18,NULL,10953,Twitter for iPhone,“President Donald J. Trump’s Administration is Providing Support to Those Impacted by Hurricane Florence” https://t.co/3neafSgQ1h,,,,
Wed Sep 19 11:43:44 +0000 2018,100372,1.04238E+18,NULL,21671,Twitter for iPhone,“North Korea recommits to denuclearization - we’ve come a long way.” @FoxNews,,,,
Wed Sep 19 11:40:37 +0000 2018,65748,1.04238E+18,NULL,14930,Twitter for iPhone,"....it was impossible - and then already it’s over 4%\, and I expect it’s going to grow faster and faster. We’re just getting started here.” Peter Ferrara\, former advisor to President Reagan. @foxandfriends",,,,
Wed Sep 19 11:34:29 +0000 2018,78493,1.04238E+18,NULL,19078,Twitter for iPhone,"“The recovery got started on Election Day 2016. It took Trump’s Tax Cuts and Regulation Cuts to get the economy booming. Before that it was the worst and slowest economic recovery since the Great Depression. It took just 6 months for Trump to get to 3%\, even though they said.....",,,,
Wed Sep 19 04:11:39 +0000 2018,77048,1.04226E+18,NULL,17236,Twitter for iPhone,"....returned home to the United States. Also\, North and South Korea will file a joint bid to host the 2032 Olympics. Very exciting!",,,,
Wed Sep 19 04:04:32 +0000 2018,102073,1.04226E+18,NULL,26173,Twitter for iPhone,"Kim Jong Un has agreed to allow Nuclear inspections\, subject to final negotiations\, and to permanently dismantle a test site and launch pad in the presence of international experts. In the meantime there will be no Rocket or Nuclear testing. Hero remains to continue being........",,,,
Wed Sep 19 03:45:38 +0000 2018,118509,1.04226E+18,NULL,32155,Twitter for iPhone,"The Supreme Court is one of the main reasons I got elected President. I hope Republican Voters\, and others\, are watching\, and studying\, the Democrats Playbook.",,,,
Tue Sep 18 23:42:22 +0000 2018,69480,1.0422E+18,NULL,15834,Twitter for iPhone,https://t.co/G0BjCXEnaX,,,,
Tue Sep 18 21:20:46 +0000 2018,47057,1.04216E+18,NULL,9979,Twitter for iPhone,"Today\, it was my great honor to welcome @prezydentpl Andrzej Duda of Poland to the @WhiteHouse! https://t.co/VdsTYdq9MN",,,,
Tue Sep 18 18:21:47 +0000 2018,73217,1.04212E+18,NULL,18033,Twitter for iPhone,"Today\, I took action to strengthen our Nation’s defenses against biological threats. For the first time in history\, the Federal Government has a National Biodefense Strategy to address the FULL RANGE of biological threats! https://t.co/kW7Ug1DA6q",,,,
Tue Sep 18 15:59:58 +0000 2018,62420,1.04208E+18,NULL,13183,Twitter for iPhone,Thank you to our great Coast Guard for doing such a tremendous job - thousands of lives being saved! https://t.co/Ud8AT1orf8 https://t.co/YEFnGMmwoV,,,,
Tue Sep 18 15:50:57 +0000 2018,51785,1.04208E+18,25073877,10930,Twitter for iPhone,"...that FEMA\, our Military\, and our First Responders\, who are all unbelievable\, are a disaster and not doing a good job. This will be a total lie\, but that’s what they do\, and everybody knows it!",,,,
Tue Sep 18 15:50:55 +0000 2018,71470,1.04208E+18,NULL,15505,Twitter for iPhone,"Right now\, everybody is saying what a great job we are doing with Hurricane Florence – and they are 100% correct. But don’t be fooled\, at some point in the near future the Democrats will start ranting...",,,,
Tue Sep 18 13:26:09 +0000 2018,75599,1.04204E+18,NULL,16784,Twitter for iPhone,Happy 71st Birthday to our GREAT United States Air Force! https://t.co/r9Sa7DJQ76,,,,
Tue Sep 18 12:55:04 +0000 2018,67518,1.04203E+18,NULL,16569,Twitter for iPhone,".....China has been taking advantage of the United States on Trade for many years. They also know that I am the one that knows how to stop it. There will be great and fast economic retaliation against China if our farmers\, ranchers and/or industrial workers are targeted!",,,,
Tue Sep 18 12:50:29 +0000 2018,86435,1.04203E+18,NULL,20397,Twitter for iPhone,"China has openly stated that they are actively trying to impact and change our election by attacking our farmers\, ranchers and industrial workers because of their loyalty to me. What China does not understand is that these people are great patriots and fully understand that.....",,,,
Tue Sep 18 12:45:09 +0000 2018,59393,1.04203E+18,NULL,14974,Twitter for iPhone,"....campaign\, which is unprecedented in our history.” Congressman Peter King  Really bad things were happening\, but they are now being exposed. Big stuff!",,,,
Tue Sep 18 12:42:02 +0000 2018,77212,1.04203E+18,NULL,22835,Twitter for iPhone,"“What will be disclosed is that there was no basis for these FISA Warrants\, that the important information was kept from the court\, there’s going to be a disproportionate influence of the (Fake) Dossier. Basically you have a counter terrorism tool used to spy on a presidential...",,,,
Tue Sep 18 00:21:09 +0000 2018,76890,1.04184E+18,NULL,19363,Twitter for iPhone,"Today\, as we celebrate Hispanic Heritage Month\, we share our gratitude for all the ways Hispanic-Americans make our country flourish and prosper. Today\, and every day\, we honor\, cherish\, and celebrate Hispanic-American Workers\, Families\, Students\, Businesses\, and Leaders... https://t.co/2AxlbluB2S",,,,
